Entry ID,Crystallization Method,Temp (K),pH,Crystal Growth Procedure,Matthews Coefficient,Percent Solvent Content,Condition 1,Condition 2,Condition 3,Condition 4,Condition 5,Condition 6,Condition 7,Condition 8,Condition 9,Condition 10,Condition 11,Condition 12,Condition 13,Condition 14,Condition 15,Condition 16,Condition 17,Condition 18,Condition 19,Condition 20
7H8G,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.62,52.97,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H8H,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.62,53.08,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H8N,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.67,53.93,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H8O,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.66,53.84,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H8Q,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.66,53.84,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H8T,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.65,53.62,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H8V,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.65,53.55,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H8W,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.65,53.53,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H8Z,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.66,53.75,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H90,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.65,53.64,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H91,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.65,53.57,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H92,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.65,53.62,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H93,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.66,53.74,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H94,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.65,53.56,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H95,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.62,53.11,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H99,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.66,53.76,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H9C,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.67,53.92,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H9E,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.67,53.94,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
7H9I,"VAPOR DIFFUSION, SITTING DROP",293.15,7.8,"0.1 M Potassium thiocyanate, 0.1 M Sodium bromide, 0.1 M Tris, pH 7.8, 25 % PEG Smear Broad",2.67,53.87,0.1 M Potassium thiocyanate,0.1 M Sodium bromide,0.1 M Tris,25 % PEG Smear Broad,,,,,,,,,,,,,,,,
8F9O,"VAPOR DIFFUSION, SITTING DROP",295,,"0.01 M tri-sodium citrate, 16% w/v PEG6000",3.42,64.01,0.01 M tri-sodium citrate,16% w/v PEG6000,,,,,,,,,,,,,,,,,,
8U47,"VAPOR DIFFUSION, SITTING DROP",296,,"12.5 % w/v PEG 1000, 12.5 % w/v PEG 3350, 12.5 % v/v MPD 0.03 M of each divalent cation 0.1 M MOPS/HEPES-Na pH 7.5.",1.95,36.98,12.5 % w/v PEG 1000,12.5 % w/v PEG 3350,12.5 % v/v MPD 0,.03 M of each divalent cation 0,.1 M MOPS/HEPES-Na pH 7,,,,,,,,,,,,,,,
8U9F,"VAPOR DIFFUSION, SITTING DROP",291.15,,"0.056 M Sodium phosphate monobasic monohydrate, 1.344 M Potassium phosphate dibasic, pH 8.2",2.08,40.81,0.056 M Sodium phosphate monobasic monohydrate,1.344 M Potassium phosphate dibasic,,,,,,,,,,,,,,,,,,
8VKT,"VAPOR DIFFUSION, SITTING DROP",291,,"100 MM SODIUM ACETATE, 8% PEG4000, PH 4.6",2.53,51.4,8% PEG4000,,,,,,,,,,,,,,,,,,,
8W1D,"VAPOR DIFFUSION, SITTING DROP",291,6,"Proplex D5: 8% (w/v) PEG 6,000, 100 mM MES pH 6.0, 100 mM MgCl2",1.63,24.53,100 mM MES pH 6,100 mM MgCl2,,,,,,,,,,,,,,,,,,
8BLR,"VAPOR DIFFUSION, SITTING DROP",293,7,2.4M sodium malonate pH 7,2.56,51.91,2.4M sodium malonate pH 7,,,,,,,,,,,,,,,,,,,
8IXT,"VAPOR DIFFUSION, SITTING DROP",293,5.5,"20 % PEG 3000
0.1M Sodium citrate pH 5.5",2.26,45.52,20 % PEG 3000,0.1M Sodium citrate pH 5,,,,,,,,,,,,,,,,,,
8IXU,"VAPOR DIFFUSION, SITTING DROP",293,7.5,"0.2 M NaNO3,20% PEG 3350, 0.1 M Bis-Tris propane pH 7.5",2.24,45.03,0.2 M NaNO3,20% PEG 3350,0.1 M Bis-Tris propane pH 7,,,,,,,,,,,,,,,,,
8JCQ,BATCH MODE,293,9,"0.1 M TBG (Tartrate, Bis-Tris, Glycylglycin) buffer pH 6.0 25% PEG 1500",2.77,55.64,0.1 M TBG,25% PEG 1500,,,,,,,,,,,,,,,,,,
8JCR,BATCH MODE,293,6,"0.1 M MMT (L-Malic acid, MES, Tris) buffer pH 6.0, 25% PEG 1500",2.77,55.58,0.1 M MMT,25% PEG 1500,,,,,,,,,,,,,,,,,,
8JCS,BATCH MODE,293,4.2,"0.2M phospho-citrate buffer pH 4.2, 55% PEG 200",,,0.2M phospho-citrate buffer pH 4,55% PEG 200,,,,,,,,,,,,,,,,,,
8OVS,"VAPOR DIFFUSION, SITTING DROP",293,7.5,"100mM HEPES pH 7.5, 500mM sodium acetate, 50mM cadmium sulfate",2.76,55.39,100mM HEPES pH 7,500mM sodium acetate,50mM cadmium sulfate,,,,,,,,,,,,,,,,,
8QLV,"VAPOR DIFFUSION, SITTING DROP",291,,"0.1M Sodium Acetate, 8% 2-Propanol and 21% PEG4000",2.25,45.26,0.1M Sodium Acetate,8% 2-Propanol and 21,,,,,,,,,,,,,,,,,,
8VRG,"VAPOR DIFFUSION, HANGING DROP",291,8,"36 % PEG 3350, 0.1 M Tris hydrochloride pH 8.0, 0.2 M Sodium acetate trihydrate",1.71,28.08,36 % PEG 3350,0.1 M Tris hydrochloride pH 8,0.2 M Sodium acetate trihydrate,,,,,,,,,,,,,,,,,
8WYP,"VAPOR DIFFUSION, SITTING DROP",295,,4.0 M sodium formate and 200 mM NDSB-201,2.02,39.21,4.0 M sodium formate and 200 mM NDSB-201,,,,,,,,,,,,,,,,,,,
8XGK,VAPOR DIFFUSION,277,5,"The purified Keap1 Kelch
domain was concentrated to 6-10 mg/mL and crystallized with the solution containing 0.1 M Na
acetate (pH 5.0) and 1.5 M di-ammonium sulfate, and 0-0.15 M NaCl",2.45,49.69,10 mg/mL and crystallized with the solution containing 0,.1 M Na,1.5 M di-ammonium sulfate,0.15 M NaCl,,,,,,,,,,,,,,,,
8XGV,VAPOR DIFFUSION,277,5,"The purified Keap1 Kelch
domain was concentrated to 6-10 mg/mL and crystallized with the solution containing 0.1 M Na
acetate (pH 5.0) and 1.5 M di-ammonium sulfate, and 0-0.15 M NaCl",2.47,50.27,10 mg/mL and crystallized with the solution containing 0,.1 M Na,1.5 M di-ammonium sulfate,0.15 M NaCl,,,,,,,,,,,,,,,,
9EO2,"VAPOR DIFFUSION, HANGING DROP",298,4.5,"20% ethylene glycol, 0.6 M sodium nitrate and 0.1 sodium acetate pH 4.5",1.98,37.74,20% ethylene glycol,0.6 M sodium nitrate and 0,,,,,,,,,,,,,,,,,,
7GYY,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.14,42.43,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GYZ,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.14,42.44,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ0,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.13,42.2,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ1,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.13,42.29,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ2,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.11,41.78,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ3,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.13,42.17,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ4,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.13,42.26,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ5,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.11,41.67,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ6,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.15,42.68,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ7,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.14,42.61,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ8,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.15,42.92,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZ9,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.16,43,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZA,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.14,42.56,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZB,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.16,43.02,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZC,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.16,43.13,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZD,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.16,43.1,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZE,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.16,43.1,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZF,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.15,42.86,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZG,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.13,42.13,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZH,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.15,42.77,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZI,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.18,43.51,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZJ,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.17,43.32,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZK,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.15,42.73,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZL,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.14,42.6,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZM,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.16,43.05,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZN,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.17,43.29,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZO,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.16,43.01,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZQ,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.15,42.77,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZR,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.13,42.27,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZU,"VAPOR DIFFUSION, SITTING DROP",293,9.5,100 mM CHES (pH 9.5) and 30% PEG-3000,2.15,42.91,100 mM CHES,30% PEG-3000,,,,,,,,,,,,,,,,,,
7GZV,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.95,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7GZW,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.77,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7GZX,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.94,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7GZY,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.8,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7GZZ,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.88,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H00,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.86,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H01,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.93,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H02,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.09,41.21,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H03,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.06,40.42,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H04,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.06,40.37,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H05,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.05,40.13,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H06,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.18,43.58,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H07,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.11,41.63,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H08,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.72,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H09,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.13,42.24,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0A,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.16,43.1,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0C,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.07,40.72,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0D,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.07,40.7,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0E,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.12,41.97,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0F,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.12,41.88,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0G,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.16,43.14,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0H,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.16,43.08,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0I,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.8,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0J,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.16,43.15,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0K,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.1,41.48,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0M,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.17,43.22,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0N,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.1,41.56,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0O,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.18,43.48,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0P,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.08,40.91,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0Q,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.07,40.69,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0R,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.92,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0S,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.15,42.7,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0U,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.06,40.23,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0V,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.07,40.57,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0W,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.18,43.6,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0X,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.16,43.01,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H0Z,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.2,44.09,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H10,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.2,44.18,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H11,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.2,44.01,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H12,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.17,43.45,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H13,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.79,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H14,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.8,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H15,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.89,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H16,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.2,43.98,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H17,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.75,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
7H18,"VAPOR DIFFUSION, SITTING DROP",293,6.5,0.1 M MES (pH 6.50) and 30 % w/v PEG 4000,2.19,43.76,0.1 M MES,30 % w/v PEG 4000,,,,,,,,,,,,,,,,,,
